ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
601515.SH,SSE,黄晓佳,王培玉,刘伟,133440.5921,19831230,广东,汕头市,www.dfp.com.cn,zqb@dfp.com.cn,3347
603195.SH,SSE,阮立平,阮立平,刘圣松,60061.38,20080118,浙江,宁波市,www.gongniu.cn,ir@gongniu.cn;liushengsong@gongniu.cn;huangsp@gongniu.cn,13884
601020.SH,SSE,刘建军,徐建华,孙艳春,55512.408,20021022,西藏,拉萨市,www.huayumining.com,huayu@huayumining.com;Sunyc@huayumining.com;yuanl@huayumining.com,418
603883.SH,SSE,谢子龙,王黎,冯诗倪,40873.2093,20051201,湖南,长沙市,www.lbxdrugs.com,ir@lbxdrugs.com,23109
603618.SH,SSE,华建飞,倪益剑,杨烈生,69103.8124,20020417,浙江,杭州市,www.hzcables.com,stock@hzcables.com,1648
603948.SH,SSE,冯烈,冯烈,张有忠,16000,19990121,浙江,杭州市,www.chinaorganicchem.com,zyz@chinaorganicchem.com,545
603959.SH,SSE,王海荣,肖立明,李良友,49029.8992,19921111,湖南,岳阳市,www.blest.com.cn,zqb@blest.com.cn,663
603660.SH,SSE,陈冬根,陈卫东,龙瑞,49936.7917,20040610,江苏,苏州市,www.kedacom.com,ir@kedacom.com,5222
603520.SH,SSE,胡锦生,胡健,吴超群,24490.4743,19970915,浙江,台州市,www.starrypharm.com,stl@starrypharma.com;wuchaoqun@starrypharma.com;xiedandan@starrypharma.com,1615
601008.SH,SSE,李春宏,成彦龙,沙晓春,109382.6212,20011015,江苏,连云港市,www.jlpcl.com,shaxiaochun@jlpcl.com;liukun@jlpcl.com;lygport@jlpcl.com;bimanli@163.com,3526
603232.SH,SSE,孔令钢,杨文山,顾峰,19310.1694,19980303,上海,上海市,www.koal.com,stock@koal.com,592
603558.SH,SSE,张茂义,张茂义,张望望,41635.6349,19931206,浙江,杭州市,www.jasangroup.com,jasan@jasangroup.com.cn;zww@jasangroup.com.cn;wangsha@jasangroup.com.cn,8564
603577.SH,SSE,刘锋,刘锋,朱芳莹,28826.8235,20040406,山东,青岛市,www.hjttower.com,hjt@hjttower.com,1524
603569.SH,SSE,薄世久,薄世久,闫超,56027.6369,20030910,北京,北京市,www.changjiulogistics.com,cjwl@changjiulogistics.com;yanchao@changjiulogistics.com,1802
603159.SH,SSE,谢亚明,徐志刚,王忠明,14000,19970407,上海,上海市,www.yahong-mould.com,yahong@xxyhmj.com.cn;wzm@xxyhmj.com.cn;liubw@xxyhmj.com.cn,747
603079.SH,SSE,洪爱,周斌,徐建新,17118.8958,19990208,浙江,台州市,www.sd-pharm.com,zqb@sd-pharm.com,1044
603536.SH,SSE,惠增玉,惠增玉,魏学军,16800,20050202,山东,潍坊市,www.huifafoods.com,sdhfdb@163.com,1659
600901.SH,SSE,熊先根,张义勤,周柏青,298664.9968,19880423,江苏,南京市,www.jsleasing.cn,info@jsleasing.cn;zhengquan.zhou@jsleasing.cn;zhengquan.zhang@jsleasing.cn,315
688202.SH,SSE,陈金章,CHUN-LIN CHEN,王国林,6200,20040202,上海,上海市,www.medicilon.com.cn,IR@medicilon.com.cn,1219
605366.SH,SSE,纪金树,纪金树,张捷,33200,20051231,江西,景德镇市,www.hungpai.net,hpxc@hungpai.com,1068
603003.SH,SSE,徐增增,刘策,胡湧,41653.2402,19971217,上海,上海市,www.lyrysh.com,lyry@lyrysh.com,131
688365.SH,SSE,谭光华,谭光华,刘宇,40100,20130829,浙江,杭州市,www.raycloud.com,gyir@raycloud.com,881
688558.SH,SSE,潘卫国,潘卫国,卫红燕,13200,19990831,江苏,南通市,www.ntgszk.com,gsipo@ntgszk.com,752
603115.SH,SSE,陈健,周小兵,葛艳锋,20800,19980108,江苏,南通市,www.haistar.com.cn,gyf@haistar.com.cn,712
688096.SH,SSE,李武林,李武林,苏海娟,10729.35,19990330,江苏,南通市,www.jsjyep.com,jsjy@jsjyep.com,227
688589.SH,SSE,贺臻,Liu Kun,吴颖,10000,20020812,广东,深圳市,www.leaguerme.com,zhengquanbu@leaguerme.com,310
601179.SH,SSE,白忠泉,裴振江,田喜民,512588.2352,20080430,陕西,西安市,www.xdect.com.cn,dsh@xd.com.cn;lorestyle@163.com,13116
601985.SH,SSE,刘敬,马明泽,罗小未,1556546.291,20080121,北京,北京市,www.cnnp.com.cn,cnnp_zqb@cnnp.com.cn;lixingl@cnnp.com.cn,13152
688166.SH,SSE,袁建栋,袁建栋,王征野,41000,20011026,江苏,苏州市,www.bright-gene.com,IR@bright-gene.com,614
605388.SH,SSE,王均豪,许彪,郭沁,43000,19980805,湖北,宜昌市,www.juneyaodairy.com,juneyaodairy@juneyao.com,694
688186.SH,SSE,徐卫明,徐卫明,马静,16480,20060717,江苏,苏州市,www.zjggdtc.com,gd005@zjggdtc.com,923
601512.SH,SSE,赵志松,赵志松,唐筱卫,149889,19940813,江苏,苏州市,www.cssd.com.cn,ipo-office@cssd.com.cn;guml@cssd.com.cn;securities@cssd.com.cn,1867
688518.SH,SSE,韩金龙,韩金龙,谢强,29920,20050922,广东,深圳市,www.uwlaser.com,ir@uwlaser.com,1523
603488.SH,SSE,金培荣,金培荣,常呈建,29251.74,20010208,江苏,无锡市,www.wxflying.com,wxflying99@163.com,453
603507.SH,SSE,胡震,刘浩堂,袁建军,12807.14,20040301,江苏,无锡市,www.zjavim.com,jznee@zjavim.com,2293
688568.SH,SSE,付琨,邵宗有,陈伟,22000,20060120,北京,北京市,www.geovis.com.cn,investor@geovis.com.cn,634
601188.SH,SSE,王庆波,龚宏,戴琦,131587.8571,20100301,黑龙江,哈尔滨市,www.hljjt.com,htdc@hljjt.com,647
601518.SH,SSE,郝晶祥,李晓峰,隋庆,135039.5121,20100301,吉林,长春市,www.jlgsgl.com,jlgs@jlgsgl.com,905
603886.SH,SSE,张秀琬,张乙涛,沈慧,24000,20020820,上海,上海市,www.ganso.com.cn,gansoinfo@ganso.net,4528
603489.SH,SSE,王清华,王清华,周琴,12000,20030728,江苏,苏州市,www.bafang-e.com,security@bafang-e.com,535
601718.SH,SSE,李义岭,袁海黎,邱卫兵,439162.9404,20060804,北京,北京市,www.jihuachina.com,ir@jihuachina.com,23504
688466.SH,SSE,张慧春,刘正洪,陈安娜,10276,20040708,北京,北京市,www.greentech.com.cn,ir@greentech.com.cn,238
603022.SH,SSE,曹文洁,杨方明,徐宏菁,20000,19990727,上海,上海市,www.xtlpacking.com,zqb@xtl.sh.cn,1200
603311.SH,SSE,丁宏广,丁伊可,穆玲婷,21000,19950705,浙江,绍兴市,www.goldensea.cn,touzizhe@goldensea.cn;yangj@goldensea.cn;husha@goldensea.cn,1401
601616.SH,SSE,赵淑文,赵淑文,WANG HAO,93557.5,19951212,上海,上海市,www.sgeg.cn,office@csge.com,1116
603355.SH,SSE,倪祖根,倪祖根,王平平,41107.25,20011226,江苏,苏州市,www.lexy.cn,lexy@kingclean.com;nanhu@kingclean.com,7424
603026.SH,SSE,郭天明,于海明,吕俊奇,20268,20021231,山东,东营市,www.sinodmc.com,sdsh@sinodmc.com,1423
603999.SH,SSE,刘永升,,杨宗峰,57600,20091228,甘肃,兰州市,www.duzhepmc.com,zqflb@duzhe.cn;yzof@163.com;lixiangyong166@163.com,468
601106.SH,SSE,陆文俊,陆文俊,胡恩国,685778.2927,20081225,黑龙江,齐齐哈尔市,www.cfhi.com,zjlb@cfhi.com;wu.p@cfhi.com;Hu.eg@cfhi.com,7879
603648.SH,SSE,徐峰,徐峰,沈侃,36866.67,20010522,上海,上海市,www.chinaslc.com,investor-relations@chinaslc.com,1676
603518.SH,SSE,王致勤,王致勤,陶为民,25239.6052,20030314,江苏,南京市,www.vgrass.com,securities@vgrass.com,2591
688021.SH,SSE,潘吉庆,潘吉庆,武雄晖,7728.3584,20090715,山东,德州市,www.sdaofu.com,shandongaofu@aofuchina.com,594
688339.SH,SSE,张国强,张国强,康智,7050,20120712,北京,北京市,www.sinohytec.com,sinohytec@autoht.com,548
603055.SH,SSE,施清岛,沈卫锋,戴涛,77424.0938,20010221,浙江,嘉兴市,www.textaihua.com,daitao@textaihua.com;hupingzhe@textaihua.com;taihua@textaihua.com,4472
688018.SH,SSE,TEO SWEE ANN,TEO SWEE ANN,王珏,8000,20080429,上海,上海市,www.espressif.com,ir@espressif.com,345
603768.SH,SSE,吴应宏,吴应举,刘堃,20400,19880902,安徽,合肥市,www.hfcqjx.com,zhengquanbu@hfcqjx.com,2729
603218.SH,SSE,傅明康,傅明康,王烨,83014.6965,20071213,浙江,宁波市,www.riyuehi.com,dsh_2@riyuehi.com;yuk@riyuehi.com,3065
601127.SH,SSE,张兴海,,申薇,126076.8651,20070511,重庆,重庆市,www.sokon.com,xk601127@sokon.com,14317
603018.SH,SSE,杨卫东,刘鹏,胡安兵,55718.4127,20050812,江苏,南京市,www.cdg.com.cn,ir@cdg.com.cn,5254
688569.SH,SSE,韩自力,张松琦,张远庆,21066.67,20061030,北京,北京市,www.bjtkgd.com,tkgdir@bjtkgd.com,494
603603.SH,SSE,赵笠钧,赵笠钧,王磊,41778.4056,19950118,北京,北京市,www.poten.cn,zqb@poten.cn,1316
603010.SH,SSE,高献国,周三昌,钱明均,34662.3324,20000717,浙江,台州市,www.ws-chem.com,zjwsfr@ws-chem.com,889
603949.SH,SSE,贺财霖,贺频艳,竺菲菲,20980.61,20020204,浙江,宁波市,www.xuelong.net.cn,xuelonggufen@xuelong.net.cn,375
603399.SH,SSE,李立,李立,张韬,51807.3649,20030618,辽宁,锦州市,www.geeimage.com,xhldsh@163.com;wangweichao@geeimage.com,274
603638.SH,SSE,宋飞,宋飞,李娇云,59880.9616,20030806,山东,烟台市,www.cceddie.com,securities@cceddie.com;lijiaoyun@cceddie.com;songtao@cceddie.com,1720
603223.SH,SSE,刘振东,,朱奇,28224,20070522,山东,烟台市,www.hengtonggf.com,htgf@lkhengtong.com,1192
603477.SH,SSE,贺正刚,何晓兰,周密,46791.1629,20131224,四川,乐山市,www.zhenjinggufen.com,zhoumi@zhenjinggufen.com;yuanquan@zhenjinggufen.com,1387
603538.SH,SSE,姚成志,姚成志,应高峰,14960.93,20040219,浙江,宁波市,www.menovopharm.com,nbmnh@menovopharm.com,2268
603363.SH,SSE,吴有林,吴有林,侯浩峰,67317.7773,20110426,福建,漳州市,www.aonong.com.cn,anzq@aonong.com.cn,4451
603128.SH,SSE,向宏,陈宇,于永乾,130946.2971,19841226,上海,上海市,www.ctsfreight.com,ird@ctsfreight.com,3920
601858.SH,SSE,林鹏,彭斌,张凡,79050,19990415,北京,北京市,www.cspm.com.cn,investor@mail.sciencep.com;investor@cspm.com.cn,1433
603825.SH,SSE,苏同,苏同,郭建军,22861.5614,19940628,北京,北京市,www.hylink.com,investors@hylinkad.com,2165
603023.SH,SSE,陈振华,陈振华,郁琼,56207.9807,20000728,黑龙江,哈尔滨市,www.viti.net.cn,viti@viti.net.cn,310
688057.SH,SSE,廖志民,廖志民,杨晨露,20700,20041029,江西,南昌市,www.jdlhb.com,jdlhb@jdlhb.com,636
603127.SH,SSE,冯宇霞,高大鹏,高大鹏,22674.4929,19980225,北京,北京市,www.joinn-lab.com,jiafengsong@joinn-lab.com;securities@joinn-lab.com;gaodapeng@joinn-lab.com,1224
688039.SH,SSE,孙彦龙,孙彦龙,谭亚,8000,20100512,浙江,杭州市,www.arcvideo.cn,ir@arcvideo.com,236
603828.SH,SSE,顾益明,鲁崇明,何利民,56208.0533,20000828,江苏,苏州市,www.kldzs.com,zqb@kldzs.com,1139
603367.SH,SSE,杜振新,杜振新,孙洪晖,45335.3,19981106,山东,济宁市,www.lkcisen.com\www.cisen-pharma.com,cxyy@cisenyy.com;8374@cisengroup.com;sunwei@cisengroup.com,2983
688312.SH,SSE,刘燕,张国峰,邝先珍,14347.8696,20120312,广东,深圳市,www.yanmade.com,ir@yanmade.com,492
601068.SH,SSE,武建强,,张建,295906.6667,20031216,北京,北京市,www.chalieco.com.cn,IR-chalieco@chalieco.com.cn,14730
601969.SH,SSE,刘明东,郭风芳,何婧,195472.0314,20070822,海南,昌江黎族自治县,www.hnmining.com,zhoujl@hnmining.com;chenqb@hnmining.com;hnmining@hnmining.com,3458
603011.SH,SSE,严建文,严建文,王晓峰,45070.8094,19970907,安徽,合肥市,www.hfpress.com,heduan@hfpress.com;wangxiaofeng@hfpress.com;luanxingcheng@hfpress.com,1532
603817.SH,SSE,陈宏景,卓贤文,林志军,45000.5294,20020705,福建,福州市,www.fjhxhb.com,fjhxhb@fjhxhb.com;chenxiulan@fjhxhb.com;js@fjhxhb.com,739
600956.SH,SSE,曹欣,梅春晓,班泽锋,384991.0396,20100209,河北,石家庄市,www.suntien.com,ir@suntien.com,2337
603160.SH,SSE,张帆,张帆,王丽,45766.6809,20020531,广东,深圳市,www.goodix.com,ir@goodix.com,1623
603238.SH,SSE,任建华,张杰,陈伟国,12362,20021127,浙江,杭州市,www.nbond.cn,db@nbond.cn;chenxf@nbond.cn,1024
603337.SH,SSE,赵新庆,阮林兵,谢云娇,44573.142,20030827,浙江,台州市,www.chinajack.com,IR@chinajack.com,5650
603198.SH,SSE,倪永培,杨照兵,孙汪胜,80000,20031128,安徽,六安市,www.yingjia.cn,stock@yingjia.cn,6563
603496.SH,SSE,沈振宇,沈振宇,王翔,20098.5205,20030331,上海,上海市,www.embedway.com,securities.affairs@embedway.com,500
601700.SH,SSE,范建刚,范建刚,孙连键,113323.2,19930715,江苏,苏州市,www.cstower.cn,cstower@126.com;sunlj@cstower.cn,1055
603813.SH,SSE,余军,余军,李运,8878.2,20050815,广东,广州市,www.gsl.cc,Yun_li@gsl.cc;ir@gsl.cc;yuanshang@gsl.cc,1072
603969.SH,SSE,谢志峰,谢志峰,谢志礼,84100,19980317,天津,天津市,www.yinlong.com,dsh@yinlong.com,980
603617.SH,SSE,张阿华,张君波,蒋良波,19946.2907,20030430,浙江,宁波市,www.junhepumps.com,zhw@junhepumps.com,938
603116.SH,SSE,钱金波,钱金波,熊建华,57620.08,20070919,浙江,温州市,www.cnhqt.com,ir@cnhqt.com,5095
601015.SH,SSE,李保平,张林兴,何晓明,162978.9473,20031118,陕西,渭南市,www.heimaocoking.com,heimaocoking@126.com,6929
603189.SH,SSE,冯达,冯达,孙琳,22080,20091209,上海,上海市,www.wondertek.com.cn,sunlin@wondertek.com.cn;xuwen@wondertek.com.cn,1378
603928.SH,SSE,王进兴,王进兴,彭勇泉,20160,19960405,江苏,苏州市,www.chinaxingye.com,stock@chinaxingye.com;xingye@chinaxingye.com;chinaxingye@vip.sina.com,623
603551.SH,SSE,Fang James,方胜康,刘文龙,40001,20040909,浙江,杭州市,www.aupu.net,aupuzqb@aupu.net,1624
603637.SH,SSE,范其海,范其海,石丹,24370.2033,19940630,浙江,宁波市,www.izpec.com,zpec@izpec.com,346
603730.SH,SSE,姜银台,姜明,肖传龙,57953.2404,20010220,上海,上海市,www.daimay.com,IR@daimay.com,8460
603583.SH,SSE,胡仁昌,陆小健,徐铭峰,27282.0778,20100430,浙江,绍兴市,www.jiecang.com,xmf@jiecang.com;laoy@jiecang.com;jczq@jiecang.com,1799
603066.SH,SSE,刘子力,金跃跃,徐秦烨,30070.29,20020617,江苏,南京市,www.informrack.com,xqy6355@informrack.com;yfdsh@informrack.com,863
603358.SH,SSE,陈竞宏,葛江宏,徐正敏,31360,20021125,江苏,泰州市,www.hdqckj.com,hdzq@hdqckj.com,2401
688219.SH,SSE,李健益,方安平,吴江,41335.5268,20080731,安徽,合肥市,www.orinko.com.cn,investor@orinko.com.cn,1653
603588.SH,SSE,陈望明,陈望明,张炯,80654.365,19920828,北京,北京市,www.bgechina.cn,stocks@bgechina.cn,2638
603811.SH,SSE,颜贻意,赵春建,柯泽慧,16699.2,20010622,浙江,温州市,www.chengyipharma.com,office@chengyipharma.com,634
603298.SH,SSE,赵礼敏,赵礼敏,陈赛民,86639.5852,20030506,浙江,杭州市,www.zjhc.cn,zqb@zjhc.cn;hmh@zjhc.cn;hcjt@zjhc.cn;csm@zjhc.cn,4181
603878.SH,SSE,朱国良,沈卫强,刘一鸣,40075.8848,20010330,江苏,常州市,www.wjss.com.cn,wjbxgf@wjss.com.cn,1396
603985.SH,SSE,承立新,承立新,朱杰,20384,20030730,江苏,无锡市,www.hrflanges.com,zhujie@hrflanges.com;zlh@hrflanges.com,1060
688004.SH,SSE,郭忠武,郭忠武,李娜,5680,19930401,北京,北京市,www.bohui.com.cn,broadv@bohui.com.cn,323
603677.SH,SSE,汪伟东,汪伟东,田林,19212.9313,19961129,浙江,宁波市,www.qijing-m.com,ir@qijing-m.com,2442
603180.SH,SSE,潘孝贞,潘孝贞,陈建波,9712.757,19990126,福建,厦门市,www.goldenhome.cc,goldenhome@canc.com.cn,4325
688016.SH,SSE,彭博,苗铮华,顾建华,7197.8147,20120817,上海,上海市,www.endovastec.com,irm@endovastec.com,387
688015.SH,SSE,郜春海,郜春海,李春红,16000,20091204,北京,北京市,www.bj-tct.com,ir@bj-tct.com,1333
603898.SH,SSE,沈汉标,沈汉标,甘国强,31127.5681,20070409,广东,广州市,www.holike.com,ir@holike.com,4265
601965.SH,SSE,李开国,万鑫铭,刘安民,98852.5667,20010111,重庆,重庆市,www.caeri.com.cn,ir@caeri.com.cn,1359
688228.SH,SSE,汪敏,汪敏,马文婧,6713.344,20000417,广东,东莞市,www.kaipuyun.cn,Board-of-directors@ucap.com.cn,618
688160.SH,SSE,唐咚,唐咚,池家武,6300,20081209,上海,上海市,www.kinco.cn,sec@kinco.cn,513
601689.SH,SSE,邬建树,王斌,王明臻,105498.7749,20040422,浙江,宁波市,www.tuopu.com,tuopu@tuopu.com,7483
601636.SH,SSE,姚培武,张柏忠,姚培武,268623.584,20050708,湖南,株洲市,www.kibing-glass.com,info@kibing-glass.com;Peiwu.yao@kibing-glass.com;Junyu.wen@kibing-glass.com,7450
603867.SH,SSE,胡健,包江峰,胡建宏,14000,19970924,浙江,杭州市,www.xhchem.com,xhhg@xhchem.com,831
603598.SH,SSE,罗衍记,罗衍记,马长兴,27062.3,20050810,北京,北京市,www.yinlimedia.com,zhengquanbu@yinlimedia.com;machangxing@yinlimedia.com,540
603991.SH,SSE,施君,施君,王帅,7453.4998,20041227,上海,上海市,www.sh-original.com,zzdh@sh-original.com,319
601882.SH,SSE,张静章,王焕卫,谢精斌,52200,20020410,浙江,宁波市,www.haitianprecision.com,jgzq@mail.haitian.com,1398
603029.SH,SSE,王新亭,王新亭,翟艳婷,9334,20020708,山东,济南市,www.sdmj.com.cn,swan@sdmj.com.cn,688
603567.SH,SSE,方同华,陈海,侯旭志,84916,19961028,黑龙江,鸡西市,www.zbdzy.com,zbddsh@zbdzy.com,2704
603663.SH,SSE,夏鹏,夏鹏,郑雄,19246.0406,19910824,福建,宁德市,www.fjsx.com,zqb@fjsx.com;yf@fjsx.com;zx@fjsx.com,737
603929.SH,SSE,姚祖骧,毛智辉,李繁骏,21336,20020228,江苏,苏州市,www.lkeng.com.cn,lkengcn@lkeng.com.cn;QJB@lkeng.com.cn;lkdongmi@lkeng.com.cn,553
603737.SH,SSE,洪杰,洪杰,米粒,26890.4692,20030717,福建,莆田市,www.3treesgroup.com,zqb@skshu.com.cn,5163
603158.SH,SSE,蒋学真,蒋学真,陈靖,21697.12,20050526,江苏,常州市,www.cztl.com,securities@cztl.cn,3206
603882.SH,SSE,梁耀铭,梁耀铭,郝必喜,45948.7577,20060526,广东,广州市,www.kingmed.com.cn,sid@kingmed.com.cn,9375
603688.SH,SSE,陈士斌,陈士斌,吕良益,35295.7796,19990423,江苏,连云港市,www.quartzpacific.com,dsh@quartzpacific.com;lxd@quartzpacific.com,1178
688221.SH,SSE,谢东,王昌进,王勇,35976,20130115,江苏,南京市,www.frontierbiotech.com,invest@frontierbiotech.com,251
688222.SH,SSE,李进,李进,耿世伟,40068,20120222,四川,成都市,www.hitgen.com,investors@hitgen.com,394
603699.SH,SSE,王保庆,陆斌,卫瀚森,75000,20021114,江苏,苏州市,www.newayvalve.com,dshbgs@neway.com.cn,3420
603717.SH,SSE,罗卫国,罗卫国,王张瑜,24179.624,20000621,重庆,重庆市,www.tygf.cn,IR@tygf.cn,465
603126.SH,SSE,张奇,胡也明,黄剑锋,61050,19980601,天津,天津市,www.sinoma-ec.cn,sinoma-ec@sinoma-ec.cn,1828
603025.SH,SSE,郑建军,茹水强,王晓军,92610.1711,20000925,北京,北京市,www.dahaobj.com,zqb@dahaobj.com;sale@dahaobj.com,784
603083.SH,SSE,Gerald G Wong,Gerald G Wong,谢冲,25222.0566,20060314,上海,上海市,www.cigtech.com,investor@cigtech.com,1546
688266.SH,SSE,盛泽林,盛泽林,高青平,24000,20090318,江苏,苏州市,www.zelgen.com,zelgen01@zelgen.com,304
688019.SH,SSE,Shumin Wang,Shumin Wang,杨逊,5310.838,20060207,上海,上海市,www.anjimicro.com,IR@anjimicro.com,200
603096.SH,SSE,陈明俊,陈明俊,李全兴,13614.5,20090813,天津,天津市,www.readinglife.com,main@readinglife.com,389
603005.SH,SSE,王蔚,王蔚,段佳国,32155.1237,20050610,江苏,苏州市,www.wlcsp.com,info@wlcsp.com,881
603809.SH,SSE,向朝东,张勇,侯凡,21634.82,20060925,四川,成都市,www.cdhntech.com,bgs@cdhntech.com,1459
603656.SH,SSE,许大红,许大红,黄慧丽,15313.66,20041210,安徽,合肥市,www.chinataiho.com,thgdzq@chinataiho.com;hhlzq@chinataiho.com;zttzq@chinataiho.com,1120
603727.SH,SSE,彭文成,彭文成,王新,23419.4252,20020815,天津,天津市,www.bomesc.com,securities@bomesc.com,993
688028.SH,SSE,陈继锋,陈继锋,周立军,8000,20060831,北京,北京市,www.worldiatools.com,zhoulijun@worldiatools.com;chenhuanchao@worldiatools.com;688028@worldiatools.com,615
601225.SH,SSE,杨照乾,王世斌,张茹敏,1000000,20081223,陕西,西安市,www.shxcoal.com,shaanxicoal@shccig.com,31259
603718.SH,SSE,张海明,陈晓,浦冬婵,64400,19810718,上海,上海市,www.hile-bio.com,ir@hile-bio.com,528
603693.SH,SSE,徐国群,郭磊,张军,61800,20021017,江苏,南京市,www.jsne.com.cn,jsnezqb@163.com;jqzj@sina.com,620
688196.SH,SSE,叶活动,叶活动,郑学东,12000,20011101,福建,龙岩市,www.zyxny.com,zyxny@163.com;zyxnyir@163.com,490
603279.SH,SSE,姜桂廷,姜桂廷,张大伟,40003.5,20101228,山东,德州市,www.jjylj.com,jjhbzqb@163.com,4249
603408.SH,SSE,吕理镇,陈岱桦,许士伟,44668,19900630,福建,厦门市,www.runner-corp.com,investor@runner-corp.com.cn,6040
603630.SH,SSE,吴桂谦,吴桂谦,张晨,22672,20011214,广东,汕头市,www.laf.cn,laf@vip.126.com,2095
603686.SH,SSE,张桂潮,张桂潮,章林磊,41565.5737,20071221,福建,龙岩市,www.fjlm.com.cn,investor@fjlm.com.cn,34307
603602.SH,SSE,苏维锋,吴海涛,朱劲龙,20384,20061228,浙江,杭州市,www.freelynet.com,zqb@freelynet.com,787
688189.SH,SSE,杨文逊,张世喜,黄俊迪,14000,20061227,湖南,长沙市,www.nucien.com,nanxin@nucien.com,474
688513.SH,SSE,王颖,王颖,王武平,12009,20090601,四川,成都市,www.eastonpharma.cn,ydsw@eastonpharma.cn,870
605118.SH,SSE,吴富宝,吴富宝,吴泓越,40550,20020927,福建,厦门市,"www.leadingoptics.com,www.evetar.com",stock@evetar.com,911
603233.SH,SSE,柯云峰,柯国强,刘景荣,65634.0654,19990212,广东,广州市,www.dslyy.com,DSL1999@dslyy.com,26762
603963.SH,SSE,杨君祥,王洪信,吴佩容,21970,20040322,云南,大理白族自治州,www.daliyaoye.cn,dongban@daliyaoye.cn;wupeirong@daliyaoye.cn,303
603958.SH,SSE,陈玉珍,陈芳德,钱龙宝,21736,20060821,江苏,苏州市,www.harsongroup.com,hs603958@harson.com.cn,5361
603225.SH,SSE,庄奎龙,庄耀中,杨剑飞,139610.2226,20000222,浙江,嘉兴市,www.xfmgroup.com,ho@xfmgroup.com;xfmboard@xfmgroup.com,10887
603220.SH,SSE,李六兵,李六兵,陆念庆,33776,19991229,湖北,武汉市,www.whbester.com,best@whbester.com,2910
605006.SH,SSE,牛爱君,高贵恒,巩新沂,50000,20080220,山东,临沂市,www.glasstex.cn,sdbxzqb@glasstex.cn,2920
688051.SH,SSE,李玮,李玮,王转转,7733.4,20070914,北京,北京市,www.rockontrol.com,rk@rockontrol.com;chengjunmin@rockontrol.com,866
603085.SH,SSE,陈邦锐,陈邦锐,吴延坤,37022.5434,20000121,浙江,台州市,www.china-tc.com,irm@china-tc.com;wuwei.lin@china-tc.com,1988
