ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,market
005395.OF,泓德臻远回报,泓德基金,招商银行,混合型,20180504,,,20180409,,4.3607,1.5,0.25,,1,0.0001,,沪深300指数收益率*75%+中证综合债券指数收益率*25%,L,灵活配置型,契约型开放式,O
005651.OF,万家量化同顺多策略C,万家基金,中国农业银行,混合型,20180504,,,20180402,,0.0821,1.5,0.25,,1,0.001,,中证800指数收益率*90%+一年期银行定期存款收益率(税后)*10%,L,灵活配置型,契约型开放式,O
005758.OF,中融量化精选A,中融基金,中国工商银行,混合型,20180504,,,20180403,,1.1607,1,0.2,,1,0.0001,,中债综合财富指数收益率*75%+中证800指数收益率*20%+同期银行活期存款利率(税后)*5%,L,混合型,契约型开放式,O
005598.OF,广发中小盘精选,广发基金,中国银行,混合型,20180504,,,20180409,,8.118,1.5,0.25,,1,0.001,,中证500指数收益率*35%+人民币计价的恒生综合中小型股指数收益率*35%+中证全债指数收益率*30%,L,混合型,契约型开放式,O
005759.OF,中融量化精选C,中融基金,中国工商银行,混合型,20180504,,,20180403,,3.1244,1,0.2,,1,0.0001,,中债综合财富指数收益率*75%+中证800指数收益率*20%+同期银行活期存款利率(税后)*5%,L,混合型,契约型开放式,O
005179.OF,信达澳银新起点A,信达澳银基金,交通银行,混合型,20180504,,,20180206,,2.1015,0.6,0.1,,1,0.001,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,O
005650.OF,万家量化同顺多策略A,万家基金,中国农业银行,混合型,20180504,,,20180402,,2.2164,1.5,0.25,,1,0.001,,中证800指数收益率*90%+一年期银行定期存款收益率(税后)*10%,L,灵活配置型,契约型开放式,O
005921.OF,农银汇理金鑫3个月,农银汇理基金,招商银行,债券型,20180503,,,20180425,,2.1017,0.3,0.1,,1,,,中证全债指数收益率,L,债券型,契约型开放式,O
005582.OF,华夏3-5年中高级可质押信用债ETF联接C,华夏基金,中国建设银行,债券型,20180503,,,20180124,,0.0075,0.25,0.08,,1,0.001,,上证3-5年期中高评级可质押信用债指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005581.OF,华夏3-5年中高级可质押信用债ETF联接A,华夏基金,中国建设银行,债券型,20180503,,,20180124,,0.1121,0.25,0.08,,1,0.001,,上证3-5年期中高评级可质押信用债指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005683.OF,国寿安保华兴,国寿安保基金,中国工商银行,混合型,20180428,,,20180329,,2.3343,1.5,0.25,,1,0.001,,沪深300指数收益率*35%+恒生指数收益率*35%+中证综合债券指数收益率*30%,L,灵活配置型,契约型开放式,O
005613.OF,上投摩根富时REITs人民币,上投摩根基金,招商银行,股票型,20180426,,,20180319,,1.1064,0.8,0.25,,1,0.01,,富时发达市场REITs指数收益率*95%+银行活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,O
005544.OF,银华瑞和,银华基金,中国建设银行,混合型,20180426,,,20180402,,4.2241,1.5,0.25,,1,0.001,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,O
005561.OF,创金合信红利低波动A,创金合信基金,招商银行,股票型,20180426,,,20180409,,0.0504,0.5,0.1,,1,0.001,,中证红利低波动指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005796.OF,嘉实新添荣定开A,嘉实基金,中国邮政储蓄银行,混合型,20180426,,,20180409,,11.3628,0.8,0.15,,1,0.0001,,沪深300指数收益率*50%+中债综合财富指数收益率*50%,L,灵活配置型,契约型开放式,O
005562.OF,创金合信红利低波动C,创金合信基金,招商银行,股票型,20180426,,,20180409,,0.0504,0.5,0.1,,1,0.001,,中证红利低波动指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005797.OF,嘉实新添荣定开C,嘉实基金,中国邮政储蓄银行,混合型,20180426,,,20180409,,0.5085,0.8,0.15,,1,0.0001,,沪深300指数收益率*50%+中债综合财富指数收益率*50%,L,灵活配置型,契约型开放式,O
005841.OF,富国尊利纯债定开,富国基金,中信银行,债券型,20180426,,,20180424,,20.1,0.3,0.1,,1,,,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,L,债券型,契约型开放式,O
005077.OF,平安合韵定开纯债,平安基金,平安银行,债券型,20180426,,,20180130,,1.1,0.3,0.1,,1,,,中债综合指数(总财富),L,债券型,契约型开放式,O
005757.OF,长江汇聚量化多因子,长江资管,交通银行,混合型,20180426,,,20180322,,3.7111,1.5,0.2,,1,0.001,,中证500指数收益率*60%+中国债券综合财富指数收益率*40%,L,灵活配置型,契约型开放式,O
005858.OF,汇添富鑫成定期开放C,汇添富基金,平安银行,债券型,20180426,,,20180420,,,0.3,0.1,,1,,,中债综合指数收益率,L,债券型,契约型开放式,O
005857.OF,汇添富鑫成定期开放A,汇添富基金,平安银行,债券型,20180426,,,20180420,,10.1,0.3,0.1,,1,,,中债综合指数收益率,L,债券型,契约型开放式,O
005702.OF,恒生前海港股通高股息低波动,恒生前海基金,中国农业银行,股票型,20180426,,,20180319,,3.1485,1,0.15,,1,0.01,,恒生港股通高股息低波动指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005615.OF,上投摩根富时REITs美元现汇,上投摩根基金,招商银行,股票型,20180426,,,20180319,,0.8029,0.8,0.25,,0.159,0.002,,富时发达市场REITs指数收益率*95%+银行活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,O
005614.OF,上投摩根富时REITs美元现钞,上投摩根基金,招商银行,股票型,20180426,,,20180319,,0.265,0.8,0.25,,0.159,0.002,,富时发达市场REITs指数收益率*95%+银行活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,O
005629.OF,汇安趋势动力C,汇安基金,中国工商银行,股票型,20180425,,,20180326,,1.5252,1.5,0.25,,1,0.0001,,中证800指数收益率*80%+中证综合债券指数收益率*20%,L,股票型,契约型开放式,O
005739.OF,富国转型机遇,富国基金,中国建设银行,混合型,20180425,,,20180326,,15.1437,1.5,0.25,,1,0.001,,沪深300指数收益率*80%+中债综合全价指数收益率*20%,L,混合型,契约型开放式,O
005628.OF,汇安趋势动力A,汇安基金,中国工商银行,股票型,20180425,,,20180326,,1.1689,1.5,0.25,,1,0.0001,,中证800指数收益率*80%+中证综合债券指数收益率*20%,L,股票型,契约型开放式,O
005918.OF,天弘沪深300ETF联接C,天弘基金,招商证券,股票型,20180424,,,,,,0.5,0.1,,1,,,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005624.OF,广发中债1-3年农发债C,广发基金,宁波银行,债券型,20180424,,,20180419,,0,0.15,0.05,,1,0.001,,中债-1-3年农发行债券指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005623.OF,广发中债1-3年农发债A,广发基金,宁波银行,债券型,20180424,,,20180419,,52.0029,0.15,0.05,,1,0.001,,中债-1-3年农发行债券指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005919.OF,天弘中证500ETF联接C,天弘基金,国泰君安,股票型,20180424,,,,,,0.5,0.1,,1,,,中证500指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005696.OF,华安睿明两年定开C,华安基金,中国工商银行,混合型,20180423,,,20180409,,0.3331,1.5,0.25,,1,0.0001,,(每个封闭期首日的中债企业债AA+两年到期收益率+1%)*50%+沪深300指数收益率*40%+恒生指数收益率(经汇率调整)*10%,L,灵活配置型,契约型开放式,O
005802.OF,汇添富智能制造,汇添富基金,中国工商银行,股票型,20180423,,,20180418,,69.3528,1.5,0.25,,1,0.001,,中证智能制造主题指数收益率*80%+中债综合指数收益率*20%,L,股票型,契约型开放式,O
005695.OF,华安睿明两年定开A,华安基金,中国工商银行,混合型,20180423,,,20180409,,4.4326,1.5,0.25,,1,0.0001,,(每个封闭期首日的中债企业债AA+两年到期收益率+1%)*50%+沪深300指数收益率*40%+恒生指数收益率(经汇率调整)*10%,L,灵活配置型,契约型开放式,O
005080.OF,海富通量化多因子C,海富通基金,中国工商银行,混合型,20180423,,,20180117,,2.0367,1.5,0.25,,1,0.001,,沪深300指数收益率*60%+上证国债指数收益率*40%,L,灵活配置型,契约型开放式,O
005331.OF,益民优势安享,益民基金,交通银行,混合型,20180423,,,20180223,,2.0341,1.2,0.2,,1,0.001,,沪深300指数收益率*50%+中债综合全价(总值)指数收益率*50%,L,灵活配置型,契约型开放式,O
005081.OF,海富通量化多因子A,海富通基金,中国工商银行,混合型,20180423,,,20180117,,0.256,1.5,0.25,,1,0.001,,沪深300指数收益率*60%+上证国债指数收益率*40%,L,灵活配置型,契约型开放式,O
005817.OF,金元顺安沣顺定开,金元顺安基金,招商银行,债券型,20180423,,,20180416,,5.1,0.4,0.1,,1,,,中债综合指数收益率,L,债券型,契约型开放式,O
005763.OF,中欧电子信息产业C,中欧基金,中国建设银行,股票型,20180423,,,,,,1.5,0.25,,1,,,中证TMT产业主题指数收益率*65%+恒生指数收益率*20%+中证综合债券指数收益率*15%,L,股票型,契约型开放式,O
005574.OF,东吴悦秀纯债C,东吴基金,宁波银行,债券型,20180423,,,20180222,,,0.4,0.1,,1,300,,中债综合指数收益率,L,债券型,契约型开放式,O
005404.OF,创金合信价值红利C,创金合信基金,招商银行,混合型,20180423,,,20180119,,3.2568,0.8,0.25,,1,0.001,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,O
002463.OF,创金合信价值红利A,创金合信基金,招商银行,混合型,20180423,,,20180119,,0.2847,0.8,0.25,,1,0.001,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,O
005538.OF,中航新起航C,中航基金,兴业银行,混合型,20180423,,,20180118,,2.0426,0.7,0.1,,1,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,O
005537.OF,中航新起航A,中航基金,兴业银行,混合型,20180423,,,20180118,,0.4861,0.7,0.1,,1,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,O
005573.OF,东吴悦秀纯债A,东吴基金,宁波银行,债券型,20180423,,,20180222,,2.5003,0.4,0.1,,1,0.01,,中债综合指数收益率,L,债券型,契约型开放式,O
005742.OF,南方成安优选,南方基金,招商银行,混合型,20180419,,,20180326,,2.1778,1.5,0.25,,1,0.0001,,沪深300指数收益率*50%+上证国债指数收益率*30%+中证港股通综合指数(人民币)收益率*20%,L,灵活配置型,契约型开放式,O
005137.OF,长信沪深300指数增强A,长信基金,招商银行,股票型,20180419,,,20180214,,2.2061,1,0.15,,1,0.0001,,沪深300指数收益率*95%+同期银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,O
005585.OF,银河文体娱乐主题,银河基金,中国建设银行,混合型,20180419,,,20180202,,2.1781,1.5,0.25,,1,0.001,,中证文体休闲指数收益率*70%+上证国债指数收益率*30%,L,灵活配置型,契约型开放式,O
005849.OF,鑫元合利,鑫元基金,交通银行,债券型,20180419,,,20180416,,5.1,0.3,0.1,,1,,,中证全债指数收益率,L,债券型,契约型开放式,O
004802.OF,浦银安盛安久回报C,浦银安盛基金,交通银行,混合型,20180419,,,20180312,,0.0818,1,0.2,,1,0.001,,中证全债指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,O
004801.OF,浦银安盛安久回报A,浦银安盛基金,交通银行,混合型,20180419,,,20180312,,3.4104,1,0.2,,1,0.001,,中证全债指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,O
005804.OF,广发中证京津冀ETF联接C,广发基金,中国工商银行,股票型,20180419,,,20180402,,0.072,0.5,0.1,,1,0.001,,中证京津冀协同发展主题指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005803.OF,广发中证京津冀ETF联接A,广发基金,中国工商银行,股票型,20180419,,,20180402,,0.1779,0.5,0.1,,1,0.001,,中证京津冀协同发展主题指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
004815.OF,中欧红利优享C,中欧基金,招商银行,混合型,20180419,,,20180117,,1.9708,1.5,0.25,,1,0.001,,中证沪港深高股息精选指数收益率*80%+中债综合指数收益率*20%,L,灵活配置型,契约型开放式,O
004814.OF,中欧红利优享A,中欧基金,招商银行,混合型,20180419,,,20180117,,0.4691,1.5,0.25,,1,0.001,,中证沪港深高股息精选指数收益率*80%+中债综合指数收益率*20%,L,灵活配置型,契约型开放式,O
005608.OF,华宝中证500指数增强C,华宝基金,中国民生银行,股票型,20180419,,,20180402,,0.3324,1,0.12,,1,0.0001,,中证500指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,O
005706.OF,兴业龙腾双益平衡,兴业基金,中国工商银行,混合型,20180419,,,20180326,,4.9442,1.2,0.25,,1,0.0001,,中债综合全价指数收益率*60%+沪深300指数收益率*40%,L,平衡型,契约型开放式,O
005607.OF,华宝中证500指数增强A,华宝基金,中国民生银行,股票型,20180419,,,20180402,,0.2192,1,0.12,,1,0.0001,,中证500指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,O
005885.OF,金鹰信息产业C,金鹰基金,广州农商银行,股票型,20180418,,,,,,1.5,0.2,,1,,,中证TMT产业主题指数收益率*80%+中债总财富(总值)指数收益率*20%,L,股票型,契约型开放式,O
005698.OF,华夏全球科技先锋,华夏基金,交通银行,混合型,20180417,,,20180326,,3.4432,1.8,0.35,,1,0.001,,中证中美TMT指数收益率*40%+中证TMT产业主题指数收益率*30%+上证国债指数收益率*30%,L,混合型,契约型开放式,O
005289.OF,融通通昊三个月定期开放,融通基金,兴业银行,债券型,20180417,,,20180413,,10.1,0.3,0.1,,1,,,中债综合全价(总值)指数收益率,L,债券型,契约型开放式,O
164811.OF,工银瑞信中证京津冀A,工银瑞信基金,中国民生银行,股票型,20180417,,,20180417,,0.5096,0.5,0.1,,1,,,中证京津冀协同发展主题指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,L,被动指数型,契约型开放式,O
164825.OF,工银瑞信中证京津冀C,工银瑞信基金,中国民生银行,股票型,20180417,,,,,,0.5,0.1,,1,,,中证京津冀协同发展主题指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,L,被动指数型,契约型开放式,O
005274.OF,中银景福回报,中银基金,招商银行,混合型,20180417,,,20180312,,10.1553,0.8,0.2,,1,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,混合型,契约型开放式,O
005867.OF,国泰沪深300C,国泰基金,中国银行,股票型,20180416,,,,,,0.5,0.1,,1,,,沪深300指数收益率*90%+银行同业存款收益率*10%,L,被动指数型,契约型开放式,O
005411.OF,汇添富鑫盛定期开放C,汇添富基金,兴业银行,债券型,20180416,,,20180412,,,0.3,0.1,,1,,,中债综合指数收益率,L,债券型,契约型开放式,O
005410.OF,汇添富鑫盛定期开放A,汇添富基金,兴业银行,债券型,20180416,,,20180412,,30.1,0.3,0.1,,1,,,中债综合指数收益率,L,债券型,契约型开放式,O
005745.OF,广发汇康,广发基金,兴业银行,债券型,20180416,,,20180402,,20.1004,0.3,0.1,,1,,,中债综合财富(总值)指数收益率,L,债券型,契约型开放式,O
005878.OF,博时产业新动力C,博时基金,中国工商银行,混合型,20180416,,,,,,1.5,0.25,,1,,,中证全指工业指数收益率*70%+中国债券总指数收益率*30%,L,灵活配置型,契约型开放式,O
005761.OF,招商MSCI中国A股国际通A,招商基金,中国银行,股票型,20180413,,,20180313,,31.6504,0.6,0.1,,1,0.001,,MSCI中国A股国际通指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005762.OF,招商MSCI中国A股国际通C,招商基金,中国银行,股票型,20180413,,,20180313,,17.5193,0.6,0.1,,1,0.001,,MSCI中国A股国际通指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
005408.OF,华夏鼎泰六个月定开C,华夏基金,兴业银行,债券型,20180413,,,20180409,,,0.3,0.1,,1,,,中债综合指数收益率,L,债券型,契约型开放式,O
